mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0002579689025878906,3.6943957037424795e-05,0.0,0.0,50,1,12,sqrt,42,"{'n_estimators': 50, 'min_samples_split': 1, 'min_samples_leaf': 12, 'max_features': 'sqrt', 'max_depth': 42}",,,,,,,,87
1.1673756122589112,0.01863451297224203,0.009460878372192384,0.00015661131201412794,100,4,4,0.5,32,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 32}",0.030895617653343033,0.02766352744681233,0.05331623657270279,0.06898224850381596,0.012677466601789367,0.03870701935569269,0.0199526091242743,49
0.00031113624572753906,0.00016035013424456384,0.0,0.0,50,1,2,0.5,12,"{'n_estimators': 50, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 12}",,,,,,,,87
0.00021181106567382812,4.084131833145877e-06,0.0,0.0,1000,1,12,0.5,,"{'n_estimators': 1000, 'min_samples_split': 1, 'min_samples_leaf': 12, 'max_features': 0.5, 'max_depth': None}",,,,,,,,87
0.19355740547180175,0.004813993287794895,0.0013190746307373048,3.265850699572226e-05,10,4,8,1.0,92,"{'n_estimators': 10, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 1.0, 'max_depth': 92}",0.008421204891447376,-0.023296859532087266,0.0021244274002316654,0.03174346993243171,-0.05598426623439101,-0.007398404708473505,0.029954557368330293,82
0.00025858879089355467,4.351582569878287e-05,0.0,0.0,50,1,8,sqrt,62,"{'n_estimators': 50, 'min_samples_split': 1, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 62}",,,,,,,,87
4.878967905044556,0.0661476481700958,0.09653210639953613,0.002532831989186952,1000,2,2,sqrt,22,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 22}",0.04597801996297135,0.03496223738011717,0.06953021474257493,0.06508700243652665,0.032872282152182186,0.049685951334874454,0.015127611472371807,15
0.8896096706390381,0.015048154831689432,0.00822601318359375,0.0005466027127793762,100,8,12,0.5,,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 12, 'max_features': 0.5, 'max_depth': None}",0.05020165518323905,0.02237450363493998,0.06163235094101982,0.06037154726071381,0.027813125567005992,0.04447863651738373,0.01640682430450657,33
0.2008427143096924,0.002967510715203667,0.004417896270751953,3.523178066717168e-05,50,7,8,sqrt,72,"{'n_estimators': 50, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 72}",0.03599259513997588,0.01119718633058353,0.059876112886101174,0.050343803530898845,0.028227811582828055,0.0371275018940775,0.017000257040532634,55
0.12457871437072754,0.03866905259320438,0.002478504180908203,6.40519577581203e-05,20,2,2,sqrt,62,"{'n_estimators': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 62}",-0.048416885084849204,-0.030192625572208476,0.042575519248363336,0.019441130392318318,0.037780400745828,0.004237507945890395,0.03683476103633602,79
1.6646572589874267,0.027639617311950474,0.007602596282958984,0.00025771562267018077,100,2,12,1.0,42,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_features': 1.0, 'max_depth': 42}",0.04094837699797382,0.033828940348198944,0.06887467607030173,0.06460199427636215,0.03938024478829849,0.04952684649622703,0.014314793134407843,17
0.04447917938232422,0.005786912141046218,0.001313018798828125,8.010571905886851e-05,10,2,8,sqrt,62,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 62}",-0.012215188200962901,-0.03110286139198215,0.020284252271072556,0.0359849812077192,0.010761338766807738,0.004742504530530889,0.023775273871035355,78
0.0003393650054931641,5.65544951597823e-05,0.0,0.0,1000,1,8,1.0,52,"{'n_estimators': 1000, 'min_samples_split': 1, 'min_samples_leaf': 8, 'max_features': 1.0, 'max_depth': 52}",,,,,,,,87
0.00033593177795410156,7.062777678397102e-05,0.0,0.0,100,1,2,sqrt,22,"{'n_estimators': 100, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 22}",,,,,,,,87
0.775784969329834,0.07410310384673718,0.014995527267456055,0.00032607910004736157,200,7,12,sqrt,72,"{'n_estimators': 200, 'min_samples_split': 7, 'min_samples_leaf': 12, 'max_features': 'sqrt', 'max_depth': 72}",0.04939525002263756,0.03297529109633224,0.0664526490290519,0.05730344002379695,0.03931700316549769,0.049088726667463264,0.012035037664894358,18
3.441980409622192,0.04826850486656371,0.0685342788696289,0.0005847438459010787,1000,3,12,sqrt,92,"{'n_estimators': 1000, 'min_samples_split': 3, 'min_samples_leaf': 12, 'max_features': 'sqrt', 'max_depth': 92}",0.04516114886336409,0.033684249173662195,0.0672099378228207,0.057196417468991956,0.04128916205175981,0.04890818307611975,0.011895435817044933,19
20.738291931152343,0.32665698694924283,0.08230366706848144,0.002059649753256929,1000,5,4,1.0,92,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': 92}",0.038396705829596756,0.03289219926987563,0.06941812482064269,0.06568609538976877,0.032773939458314194,0.04783341295363961,0.01627081501457185,24
0.4343287944793701,0.013998365658128146,0.004091978073120117,9.732058325617926e-05,50,2,12,0.5,32,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_features': 0.5, 'max_depth': 32}",0.029097746732720475,0.003726141550254747,0.06481530129964819,0.06507432806134139,0.03695000685508454,0.039932704899809865,0.023188155832181388,44
1.6716936588287354,0.12176966625816774,0.007429075241088867,0.00014231479590679695,100,5,12,1.0,22,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 12, 'max_features': 1.0, 'max_depth': 22}",0.04242231528465534,0.02650408090894185,0.052570042207007006,0.0640166308965503,0.034717431043708946,0.04404610006817269,0.013182282580246635,35
0.0003257274627685547,9.8240189638345e-05,0.0,0.0,50,1,2,sqrt,2,"{'n_estimators': 50, 'min_samples_split': 1, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 2}",,,,,,,,87
